cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed,sentiment
UgxEf-3cmEmMZSZwQNV4AaABAg,"12:56 is now my 2nd favorite moment of this channel. 😂👍
But nothing will ever beat Jannys opera at the drag race!",3 years ago,@Schmitzelhaus,UC3qNZ2QSkjoGlZUlIOx5MdA,1,,https://yt3.ggpht.com/yxoRya9thgt7jnc_KSWXmnt2pshbyJWgQw-vyIvs4CMwVBsKq9MVTFduG70CEhVs9fngj5t1=s88-c-k-c0x00ffffff-no-rj,False,False,1656578810.42902,Positive
UgxK_dOJQhlnkgfhR694AaABAg,Not matt trying to flex the whole video 🤣🤣,3 years ago,@ziyannoorani5185,UCbW25tQyyBwKrI1i9n9Sh0g,0,,https://yt3.ggpht.com/ytc/AIdro_mLb0QP_aKD2gg3U7l7mMtFh4Gp3rZ135myWzLqER8=s88-c-k-c0x00ffffff-no-rj,False,False,1656578810.43181,Positive
Ugyuclj5OSE3g4w76dp4AaABAg,M3's Front Looks So Wrong...,3 years ago,@m_42emir,UCuIhv8f5_3fTa43BAvhTh5g,0,,https://yt3.ggpht.com/ytc/AIdro_lMO9xyN2-WoJWZjHqfH4laMqQmx9UMIrAKcFLwfHtyEIs=s88-c-k-c0x00ffffff-no-rj,False,False,1656578810.433818,Negative
UgyxIodEUIFi6_sk7SZ4AaABAg,BMW for me⚡,3 years ago,@sotiriospapastergiopoulos8582,UCnIit9Q9rcZok4bcl2qyXEA,0,,https://yt3.ggpht.com/ytc/AIdro_nkcwaBjeyYirlkKJji8eJI9JgDgurpRDMn6hHOxDktvQQ=s88-c-k-c0x00ffffff-no-rj,False,False,1656578810.433818,Neutral
UgyOe2AwSYSQr3ytuW54AaABAg,Fist test is funny,3 years ago,@ilvron7515,UC7hQtBLE9HXk44AT3gfOYOQ,0,,https://yt3.ggpht.com/ytc/AIdro_nYcBSmbuCqHHQ9PIfb_3qwnjfD8wh5eksuRfgJZvtpx_8=s88-c-k-c0x00ffffff-no-rj,False,False,1656578810.435828,Positive
UgzlWqvyhWUvczsKEwN4AaABAg,the fist of truth,3 years ago,@mukwati,UCMc4j3-UWZyGWxWKpBaQJeQ,0,,https://yt3.ggpht.com/ytc/AIdro_kfhpji7SWcxOAX6imH8gqeKF8KA5MNJ6ZbhaofyKYZRck=s88-c-k-c0x00ffffff-no-rj,False,False,1656578810.437338,Positive
Ugx1fFURTloYRi6ewXZ4AaABAg,5:00 why not from 70mph like usual?,3 years ago,@BlazeIliev,UCiIIyEZbpkVIHiL_BVRGAMg,0,,https://yt3.ggpht.com/ytc/AIdro_mCRggebQcrPo-hg5pWsdxcve7NQTcW_vb975RHp1TkjjQ=s88-c-k-c0x00ffffff-no-rj,False,False,1656578810.437338,Negative
UgwlGmrNR7gLVaBywOt4AaABAg,Love that Matt. What Porsche do you own? You should do a Comparison video on the 2. Just watch out for those low flying birds...!,3 years ago,@andyp32,UCx2Yo7oZDmvaVTCOWMNaXQA,0,,https://yt3.ggpht.com/ytc/AIdro_kZZOdeWQIX9gqnk2oTSvjwxA5NPWHb-zboyLJelBZuVQ=s88-c-k-c0x00ffffff-no-rj,False,False,1656578810.439348,Positive
UgzCNA8t0YCA-gu7BnN4AaABAg,Do a reweiv on the lexus lx 570,3 years ago,@fadilsali4870,UCAooQO_prgQudT9vNfZ0wVg,0,,https://yt3.ggpht.com/ytc/AIdro_n2QReT8yHvsY0kbZGw2I9KIazumDbVvagF4LjKx6uyStc=s88-c-k-c0x00ffffff-no-rj,False,False,1656578810.441356,Neutral
UgyJ9eKTO_jyghq3VsF4AaABAg,That intro was 🔥,3 years ago,@mikaelritvos9910,UCWdPFDuWTW6uLGIz1ZtvxSg,0,,https://yt3.ggpht.com/ytc/AIdro_mFG3118yJJE8WEkdkFLgqTzDOQIGxYl3L1xA6RGZ4=s88-c-k-c0x00ffffff-no-rj,False,False,1656578810.441356,Negative
UgwmszlEuCEPcLgh2V54AaABAg,I’ll take the 911 any day.,3 years ago,@rl95719,UCiUAO2XieiOa2hRk-9MZl1A,0,,https://yt3.ggpht.com/U1n1GVuGAQj22gnKtlQQN709y25hoMp_yPkdGTaoUMWfmfQgv2xoYv_uHhiV5p066pl2I4f8Gg=s88-c-k-c0x00ffffff-no-rj,False,False,1656578810.443365,Neutral
UgwVVt8zUjhO8ARd7Gl4AaABAg,"Beaver : I have the longest teeth duo ever. Period.

BMW M3 : Hold my beer. Period.",3 years ago,@drpitchforrescue8214,UCNjU3yLkrieorLRnSbZbNSw,0,,https://yt3.ggpht.com/ytc/AIdro_n0HifiCobRS3TdO1E6iSFF9TirPQT5xP4oeuYcS4TmR9k=s88-c-k-c0x00ffffff-no-rj,False,False,1656578810.443365,Neutral
Ugx0A2-zErWf73uBkVF4AaABAg,Mat skips leg day....,3 years ago,@ShannonSouthAfrica,UCue7gdnLeecmoA8iIURVtKg,0,,https://yt3.ggpht.com/sYmLEchdxhiOW9rVSz78pa0abc-6Mg75hYw1xfuyVtaV4ScAB7xRD7G8fSW14sF-bJUBlHdhHw=s88-c-k-c0x00ffffff-no-rj,False,False,1656578810.446954,Neutral
UgycZjQc4CcIsorOyil4AaABAg,Porshe911 gt3 rs is my favorite dream car,3 years ago,@keagandyck6024,UCBLTmLEl0I5DE6NiCyWlmtA,0,,https://yt3.ggpht.com/ytc/AIdro_kC1asjnsS2xWQdm805MDU_qRCnrnuLaCrTrnMXzg=s88-c-k-c0x00ffffff-no-rj,False,False,1656578810.446954,Positive
UgyQx08kRDehLtDI__t4AaABAg,The Porsche Looks like Gromit,3 years ago,@iamyourgod76,UCCr_b8FG7fee2U4rN8S8DiA,0,,https://yt3.ggpht.com/wkdLGdIRXV4YLALJCe5mKTH_HT46XGLNFrJ0imwec-fKiPf546w0XwlqzC-GguShQxbRQJM-Aw=s88-c-k-c0x00ffffff-no-rj,False,False,1656578810.446954,Positive
UgxKPPB9g4lubARFMWJ4AaABAg,What a random comparison,3 years ago,@andruw9011,UC1mMK6gjYF2LFU9IF7MAHhg,0,,https://yt3.ggpht.com/ytc/AIdro_mh21XwybxvwtGq4WBQ8kF14UxrWSQdrDnB-FjLcoA=s88-c-k-c0x00ffffff-no-rj,False,False,1656578810.446954,Neutral
Ugz4jmY8gXw5nduXPjV4AaABAg,Both are different animals but both give you the best of both worlds. Just take both home.,3 years ago,@adamrahman1162,UCUwCw4M-YaY2SAW0k0xUC2Q,1,,https://yt3.ggpht.com/ytc/AIdro_meZBLz87C6WEeoMZIv3zixNZgIQgeM1_XSiwS40mpedsY=s88-c-k-c0x00ffffff-no-rj,False,False,1656578810.446954,Positive
Ugw8NNa1mizlnb7qOql4AaABAg,I never trust anybody who thinks Porsche is a one syllable word.,3 years ago,@woodyunderwood2828,UC-Gqvoi9q0qfucVIEW1fpPA,0,,https://yt3.ggpht.com/ytc/AIdro_nZXwMqiKEFdVIpWxEhJDtpVvos-pJxuPeXsKpLkGS0Tg=s88-c-k-c0x00ffffff-no-rj,False,False,1656578811.812417,Negative
Ugwq8OFGTjIZDzOlblN4AaABAg,Worst M3 to date.,3 years ago,@doca8792,UCDPUNyYAWxmKGmyAnNpY8Gg,0,,https://yt3.ggpht.com/ytc/AIdro_nQJlybLZ74PojHTmZJDbgwqSEGvJwxhXtS_xOpTEs=s88-c-k-c0x00ffffff-no-rj,False,False,1656578811.81547,Negative
UgyD2cZ7G0PzkB7WaE94AaABAg,Didn't Matt get 3.5 secs 0-60 in a BMW M3 competition before?,3 years ago,@Combativesquire,UCobGGB3jT-T5w1zVwxyY7mw,2,,https://yt3.ggpht.com/vG5yhW-kEZfguq6fjbfJqHzHKSytulnyxvion2sb7U3-enZ859GNdanfS1DErq2Zk4kuL9aX4_w=s88-c-k-c0x00ffffff-no-rj,False,False,1656578811.81547,Neutral
Ugymf48HmqxrNsAyLiV4AaABAg,Make a car wow Latinoamérica 😳😳😳,3 years ago,@ponchomancilla3189,UCnNbWCp3aKp2fXEVeUPqkRA,0,,https://yt3.ggpht.com/ytc/AIdro_l9RKXR8_OzS-BRRTGIarerum8Rd_ENgtzpl8Fx50btIIBY=s88-c-k-c0x00ffffff-no-rj,False,False,1656578811.81547,Positive
Ugw8Vy2fMoOSkmfnsyl4AaABAg,"I watch these videos for FUN. First of all I live in America(So I can't use carwow), and Second Im not even old enough to drive. But if I did live in the UK you(Carwow)would be making some money off of me.",3 years ago,@TheRaptorWranglerCreates,UCvJ_Qu0sr2pD_Wp4qn1Lbdw,0,,https://yt3.ggpht.com/id4ZHOczfnWXKzLjNisQAJ9Rmu87C-15whbekFi1cFw6C8HBjArwIItV-yFt_OZi5ffjSqEccQ=s88-c-k-c0x00ffffff-no-rj,False,False,1656578811.82072,Positive
Ugz9Gzv5G1FGw8KrYQ94AaABAg,Started this video thinking 'yeah I'd take the Porsche if I didn't need back seats.' Ended watching this video with Matt saying 'I'd take the Porsche if I didn't need back seats.' Shocking.,3 years ago,@thinkfaster,UCL6ojGKN3A13hgwZDc2aDnQ,0,,https://yt3.ggpht.com/ytc/AIdro_nBNYwJOFG99vo8IWYCH0PyIxm2rCEX81KZ26bsSS8=s88-c-k-c0x00ffffff-no-rj,False,False,1656578811.82273,Negative
UgxFnG2pl4h1PNouiuN4AaABAg,Drive those Bmw:s to swamp and bury them for ever.,3 years ago,@MrJUHIS75,UCNZ5vQmcOAgmTAamjEOpmtA,1,,https://yt3.ggpht.com/Jr2zUDs0QhmIIO-_We5klyPsHvxWvRyFKxuzc3-_swYiiFqUGFgM_sH8Ay_U-mjiB49OyLj_iw=s88-c-k-c0x00ffffff-no-rj,False,False,1656578811.82474,Neutral
UgwNZ-UbzolkwrxnRWR4AaABAg,porsche has a way of making all of their cars the same,3 years ago,@252z_squad,UCfGmRO-Higoa65k7F0Tla_g,0,,https://yt3.ggpht.com/d_vzVRw8NeZYQg85onXAlxvZunkuh934H9ikvSfXBH6hRkI0731b3ZsnBTZipNDkFhoE4PYv3fU=s88-c-k-c0x00ffffff-no-rj,False,False,1656578811.82474,Neutral
UgyvM86skH7Di43b-8J4AaABAg,The Porsches headlamps look like alien eyes while the bmw looks annoyed at the front.,3 years ago,@mackswontexist,UCUFkI58VNBT2jY4Mcqpq-8A,0,,https://yt3.ggpht.com/zMxDsnxmd7cHA8cYhWQpRuNe-iWEaKoicdgEijK8sw0pphV9slTL08tyu-BdgNm5E7M3LIbudQ=s88-c-k-c0x00ffffff-no-rj,False,False,1656578811.82675,Neutral
UgyCd06lSJ8e4zBLDDF4AaABAg,Congratulations on the new baby Matt!!!,3 years ago,@Jonathanoncars,UCResbbSCQ4AbRhKMmgwuWFw,0,,https://yt3.ggpht.com/ZyWkpBwXPCI-RqOIu1LqNBXK-pCTdLWHTsoIQ0CRQu7LZyVZZPGITXZh6-Vbr_FKeBdIONef2oc=s88-c-k-c0x00ffffff-no-rj,False,False,1656578811.82876,Positive
UgxqeOkhNvzRyQnxoEN4AaABAg,Big ol dent in that Beemer door!,3 years ago,@ICECREAMK1NG1-jw8ig,UCAo0TbqnMDSixKC6OTbSxwg,0,,https://yt3.ggpht.com/ytc/AIdro_nCe4xLa6qlkWQlCq8CKJ5D8HcwaH0h-_rv0x-nhoWFvA=s88-c-k-c0x00ffffff-no-rj,False,False,1656578811.82876,Neutral
UgzrJ4pHA0M4ht7XLrN4AaABAg,So golf R does 0-60 in 4.0 seconds. For half the price,3 years ago,@sszhao11,UCcBaXvvp9y4Eb-hx15hY9jw,0,,https://yt3.ggpht.com/ytc/AIdro_kZYPLH6O7NAVWHIlD6SU0jkUWmTpXKb2-sBbNbhyd9Zg=s88-c-k-c0x00ffffff-no-rj,False,False,1656578811.82876,Neutral
UgxA6dJvYBinQ8LBeYt4AaABAg,In 2 years the BMW will be worth 50k,3 years ago,@fzr1000981,UC-Jy90NJnyEdf20Dy5ExR1w,0,,https://yt3.ggpht.com/ytc/AIdro_lVkhtsSNAYX9Yz1uMnipzGDLMdE3baMePq9tFvos0Izic=s88-c-k-c0x00ffffff-no-rj,False,False,1656578811.82876,Positive
UgzEb8JjElRv9vFc4cB4AaABAg,"wow BMW brand cohesiveness and identity is just non existent any more, so sad alexa play Tiánmì mì",3 years ago,@theowner1378,UCe4VGHqDwFJ_ly_XzGqdeig,0,,https://yt3.ggpht.com/ytc/AIdro_n1ZT2ajYJoDXklLVV0NGcMN-u1_qnh4meBawtVpB0=s88-c-k-c0x00ffffff-no-rj,False,False,1656578811.82876,Positive
Ugy3CNVo3S9zzEnKXjh4AaABAg,Both are great cars.,3 years ago,@MichaelNNguyen,UCDFBBetyNT3ueOyrx4ZAlFw,1,,https://yt3.ggpht.com/CSuFtFUX4MTDgGYRyr28wJxMCsDszCmVzaQNhOnrm5efkNQBfpX8HxjCKL0qdBXWADZCb2zyuw=s88-c-k-c0x00ffffff-no-rj,False,False,1656578811.836344,Positive
UgyGS2qc1uQIeF218hd4AaABAg,"I have always wondered: Is it that most people who buy BMW:s are idiots, or does driving a BMW somehow make you an idiot?",3 years ago,@adinameissner2271,UCspyPkcZA0wsrj1wlGk0EQg,0,,https://yt3.ggpht.com/ytc/AIdro_m2eEgzR4Ao0b-h7_knncQS2Et5lzG6qSYB6SLSS4DL2A=s88-c-k-c0x00ffffff-no-rj,False,False,1656578811.838356,Negative
UgyM0IyF6Jq22uNmD2l4AaABAg,I love the new M3 the porsche looks similar in the interior and exterior from years ago,3 years ago,@gottieduardo7536,UC7gkFrk9XKOAxwhr3NiTvAQ,2,1,https://yt3.ggpht.com/ytc/AIdro_kwcnyPMo-Kihui3Y9NxEC3ipCdif-ATLz9Zc0ZdO4=s88-c-k-c0x00ffffff-no-rj,False,False,1656578811.838356,Positive
UgwZhG3hkBsq-p5onGh4AaABAg,UK fellas are awfully into fisting.................,3 years ago,@billfrigo7602,UC_IZnYOZ8BVDY8FcP_onGtg,0,,https://yt3.ggpht.com/ytc/AIdro_klxb5woUIOscQ7Qn2AM8KRMgcB4toOOMqNdBpkfwirnnA=s88-c-k-c0x00ffffff-no-rj,False,False,1656578811.840367,Neutral
UgyjBVUyQD3YGq3xVbx4AaABAg,Congrats Matt!,3 years ago,@Notona777,UC7DH8tBuAgwcfmRTd0ZVgBQ,0,,https://yt3.ggpht.com/ytc/AIdro_k090iadSdoCmz3E1hM9tf3QPAGGBjcIp036cUWiVM=s88-c-k-c0x00ffffff-no-rj,False,False,1656578811.842377,Positive
UgyIZoLDN-PuSUTgSCN4AaABAg,Used to like Matt’s style not as serious and just seemed  like how you talk to your  mates down the pub but now the hard carwow sell “pop out banner” -  is turning me off!! and now playing the joker to much!!,3 years ago,@khymia27,UCgq96pHiRUrS18xHw_uUx9A,0,,https://yt3.ggpht.com/ytc/AIdro_kQvqD8rTWSiCT-IbTIMOC_UApp3vKZXbRQhCp6t9Wv5fE=s88-c-k-c0x00ffffff-no-rj,False,False,1656578811.842377,Positive
UgyM0IyF6Jq22uNmD2l4AaABAg.9QC3KiUAiJc9V2rRXuwFOq,Bmw fun gay 🤮🤮🤮,3 years ago,@porschepanameraofficial5500,UCAz3f0l65y7ub0vhjNt-h_A,0,,https://yt3.ggpht.com/ytc/AIdro_kJB_o8rZY2g6NgyxlYTV2CIsr15AX6JfniPbe3J-DAew=s88-c-k-c0x00ffffff-no-rj,False,True,1656578815.447644,Positive
Ugwu_eta4wC3gOKnNSt4AaABAg,"Might just wait for the Emira haha.
Too nice for 80 thousand..",3 years ago,@nathantorres2572,UCSMzCYyRl4np5tDtb1HZbtw,0,,https://yt3.ggpht.com/ytc/AIdro_kz_P5gx6wOaMry4YCDyJmQPXt1nsDdNubv5fPAiaNiSRft=s88-c-k-c0x00ffffff-no-rj,False,False,1656578816.035406,Positive
UgzZF_Z70O7qi1dUJ-Z4AaABAg,"f type matt, drag race!",3 years ago,@ericam8472,UCavT5ErIgUUALlTLO51atsA,0,,https://yt3.ggpht.com/ytc/AIdro_nbVeYlVKxMtpcmJA2wNzSXuUoE2HTWWiVgw38cFw=s88-c-k-c0x00ffffff-no-rj,False,False,1656578816.035406,Negative
UgyMNNK0__0tzNyOURJ4AaABAg,Should have chosen m4compition than m3,3 years ago,@aunmohammad241,UC5g-2c3xjDC8lP1RpceNm5Q,0,,https://yt3.ggpht.com/ytc/AIdro_mf0kld4WyvFdPdJBAIL6EmxHWOgjiDV9goV-OrNw=s88-c-k-c0x00ffffff-no-rj,False,False,1656578816.043523,Neutral
Ugw1NpAQz48BaXHrmDV4AaABAg,Come on get a 911 GTS way faster and better drive and prob all in cheaper than the m3 once you allow for resale as m3s drop like a stone,3 years ago,@parenthlete,UCXSvQLF-ybRjAK2cgj0JTYA,0,,https://yt3.ggpht.com/ytc/AIdro_lkoGPLhjODjBqh4B20JMgYT_7Bctkp8Oui2yqwFu1zqXR8=s88-c-k-c0x00ffffff-no-rj,False,False,1656578816.044248,Positive
UgxRmcobGpVqUuPo4754AaABAg,"If the Porsche was the color of the BMW and had the snowflake wheels and exhaust sound, it would be an easy choice",3 years ago,@violinmiata,UCRbTwbjrFO6WSPP4WGFktRw,0,,https://yt3.ggpht.com/ytc/AIdro_mVrXB1xWrHo8Vf6SIk7PNG3Bi7HfGuyy-GTmmqXeM=s88-c-k-c0x00ffffff-no-rj,False,False,1656578816.044248,Positive
UgxIT18gQanUtyh52oR4AaABAg,Matt CONGRATS 🎉 on your new baby. Cheers 🍻,3 years ago,@mrhmd8308,UCOztWU8-nZBNhWARK1-Rs3A,0,,https://yt3.ggpht.com/ytc/AIdro_mVpkXhtHfDwLRJbdL8SQ-D1ko5if6LTYFx399Fzwfddg=s88-c-k-c0x00ffffff-no-rj,False,False,1656578816.044248,Positive
Ugw3mX3AVlo_7_1prBp4AaABAg,How would you rate the M engine to the AMG engine?,3 years ago,@mrhmd8308,UCOztWU8-nZBNhWARK1-Rs3A,0,,https://yt3.ggpht.com/ytc/AIdro_mVpkXhtHfDwLRJbdL8SQ-D1ko5if6LTYFx399Fzwfddg=s88-c-k-c0x00ffffff-no-rj,False,False,1656578816.044248,Neutral
UgyGPmOegZXj3LOQrMF4AaABAg,Best to you and your girlfriend!,3 years ago,@patrickzurawski3313,UClE0oDKB5E5-7MPy1YITwtQ,0,,https://yt3.ggpht.com/ytc/AIdro_kKTOPPqUQccB_M61QY1zd_nbdxEhON4an83KXACQtO0FU=s88-c-k-c0x00ffffff-no-rj,False,False,1656578816.044248,Positive
Ugzyo3EjQApNePyujhp4AaABAg,The moment Mat does the cars' faces - priceless :)),3 years ago,@EditPaff,UCJB3WS6wEBAjQuva2p05iHw,0,,https://yt3.ggpht.com/ytc/AIdro_mM6Cy52r3imQYsY71-0lv4LN-BL49FOCSGD0MXULFXR4gQCJhFycIsfB6qawVr434KQQ=s88-c-k-c0x00ffffff-no-rj,False,False,1656578816.044248,Neutral
Ugxr2vhY3fYImFRlKh14AaABAg,"LOL 20:34  ""not me personally, but my girlfriend is""",3 years ago,@VeratiYT,UCG5LhMz3oSLsMd_yseR52Kw,0,,https://yt3.ggpht.com/ytc/AIdro_ku-uvcSpYCbaJZ6h8uPot4c-dmbWYvwHzDG6YhDpipeys=s88-c-k-c0x00ffffff-no-rj,False,False,1656578816.051689,Positive
Ugyq9si1y8uz_pN3UVx4AaABAg,"WOW....!
Many congratulations to you both, Mat - it will absolutely change your life for the better, in every which way...
And never forget, you've always got your legend Mum to help and guide you... :-)",3 years ago,@jonathantaylor1998,UCp-Lfq_MzbP6OOLIU7_VqPQ,0,,https://yt3.ggpht.com/ytc/AIdro_kNtfc9i6unyR50VWW4VBNbHzFOEkxp12OB2XBxMbeh-VI=s88-c-k-c0x00ffffff-no-rj,False,False,1656578816.051689,Positive
UgxGJMtJ0AvwUWrY_tZ4AaABAg,"I was just watching a Tesla Model S plaid video before, this here looks 😴😴 why would you even consider such crappy ICE cars?",3 years ago,@sebastianasam7869,UCoQMi826z8WbRQDxWBnY2Jg,0,1,https://yt3.ggpht.com/ytc/AIdro_nCWFiUrDJZEjc3rlODZjrcSJV63cVLPxspUr6VsGQ=s88-c-k-c0x00ffffff-no-rj,False,False,1656578816.051689,Negative
UgzZ4OwAB0bkrMW4EAt4AaABAg,Porsche wins every side by side comparison,3 years ago,@pete6705,UCJUQIGNtvwMmcSVV1n1wF-Q,0,,https://yt3.ggpht.com/ytc/AIdro_llIBJn2O4DPrtls8qF70xw1KCvdq_1azirYkn_HR8=s88-c-k-c0x00ffffff-no-rj,False,False,1656578816.051689,Positive
UgzKykYS1OuE9ZcJQLN4AaABAg,That bmw is trash,3 years ago,@Flappoxy,UCyvgUSydO3i75YajKKrcScg,0,,https://yt3.ggpht.com/t_zd1OA5zlZ0s48xjoIn3P3h1pTrYMwZJYADdizJX81IGBnTWXF6q2v3tlvwCOET_BhRFHa-=s88-c-k-c0x00ffffff-no-rj,False,False,1656578816.051689,Neutral
Ugy70K-_V0lc9xUI9Rd4AaABAg,In porche we assume there's an engine inside and talk about it,3 years ago,@athulkrishna7960,UCutlijDFjlDg7OFs7Lslfug,1,,https://yt3.ggpht.com/ytc/AIdro_nGm4jTnbpQsozOjRDLUbS_43Uc1ecLp3b6AnLN-ZjPR6I=s88-c-k-c0x00ffffff-no-rj,False,False,1656578816.051689,Neutral
Ugy-AnwIFwpqok4OH9d4AaABAg,"i'm mat watson 
and u are definetely watching carwow",3 years ago,@tanjib_islam29,UCer3YAWlQy1WvWjXQh0j-lA,0,,https://yt3.ggpht.com/Bqw7yhFwxegmMJo7T6BZ1lnwRvySP5YV9ajOj-jK2UDGbgWipWxvD72aJb5YrENd14tqUCPjpg=s88-c-k-c0x00ffffff-no-rj,False,False,1656578816.051689,Neutral
UgyQ2qCGyO2XR8xTlUt4AaABAg,Congratulations Matt!,3 years ago,@bobek.13334,UCld2IXLNRMpn7fnrVisRFEQ,0,,https://yt3.ggpht.com/ytc/AIdro_mmkFbVre8Zhjrj8Mf_IPRhwHYbsPARN9pmkNbqIzmA76QuJDkSb74nrsHATmVeWtlysA=s88-c-k-c0x00ffffff-no-rj,False,False,1656578816.060214,Positive
Ugx91YW7lcAupSzx8st4AaABAg,The real big brain move is to get a specced out Cayman GTS 4.0,3 years ago,@RolandsSh,UCy3RK5O37VVev0rWw1cRBnQ,0,,https://yt3.ggpht.com/ytc/AIdro_m5E7upe--ZVU9Xmarhl-Ci_PAeYfCt5pfAiO2poJs=s88-c-k-c0x00ffffff-no-rj,False,False,1656578816.060736,Neutral
UgwXRrmA8So_qZZDvL54AaABAg,"Beaver teeth and zippy, I love it!",3 years ago,@Kdubbzism,UCjoFJQypfgBFcltyMQEOJ2Q,1,,https://yt3.ggpht.com/oiNjQAl6_Nu_jw2Mrf2J_uvjQFPxdY8-h6a0lymzvx1Glssxf-0CykKJOEqcEaNCzZ9_oNRS7Q=s88-c-k-c0x00ffffff-no-rj,False,False,1656578816.060736,Positive
Ugx7977xuuz8l1DQeB14AaABAg,If the porsche was that green it would look like a frog even more,3 years ago,@A.R.C.77,UC2ns3OTfRuQOw_teD9wg6gQ,1,,https://yt3.ggpht.com/DNWvAzy32xxaMSy0oDYpWAi_UfLOiPhOXTLtjJ6BSi23KSEagHYfOb7okPaHrRNc4f4Aqc2aCQ=s88-c-k-c0x00ffffff-no-rj,False,False,1656578816.060736,Positive
UgxGJMtJ0AvwUWrY_tZ4AaABAg.9QBbaaZDaHd9QCBIZ-s7kW,"Lol experience is entirely different. 
And if I wanted fast I would go with a 911 turbo...",3 years ago,@sutherlacd27,UCk4M4xSqpH34vy8T40kkMRA,0,,https://yt3.ggpht.com/ytc/AIdro_lfKuhzNv_7LJV79g6NO6sd__cBMkHdOekwum2zfg9WKLg=s88-c-k-c0x00ffffff-no-rj,False,True,1656578816.70723,Positive
UgzKAMTLTCDrnVmGQ214AaABAg,"Do you think Matt, as a motoring journalist, could actually learn how to pronounce Porsche correctly? It’s not too much to ask.",3 years ago,@britexpat_l33t,UCOrxwfk0_R2nVhDniywUN4A,0,,https://yt3.ggpht.com/_jgO56NNfSsBPzfZwf8L9znv1lcJaEQiZhEDgynHIaXgILa8VfDm2l0stB--Nwz07WFIBNDaEw=s88-c-k-c0x00ffffff-no-rj,False,False,1656578817.710077,Neutral
UgxZ3_cY0L7t--C8a7N4AaABAg,Glad to see the Carwow stick of truth is working! All the best to your and the missus!!,3 years ago,@drimranhaq,UCRhP79Pn7PxEiP2czi642QA,2,1,https://yt3.ggpht.com/2yZ6ULaAoJs9JCyW_KaGIRpO0anllLvI7QmBkCUem6MGNrRzVdy63Uhz0_KcznfeukJHDkfb=s88-c-k-c0x00ffffff-no-rj,False,False,1656578817.712086,Positive
Ugzs1IFjXglNTMCDN754AaABAg,An M3 costing as much as an 911 is just stupid. BMW should have kept it at 50K.,3 years ago,@johng9461,UC3vT0oabhGKp1s71G4-Iyng,0,,https://yt3.ggpht.com/ytc/AIdro_kF-PlyiH64qNQEyWOLhfW3ZHDAJVqu9mCkiivNwGY=s88-c-k-c0x00ffffff-no-rj,False,False,1656578817.712086,Negative
UgxBPyBgbCSFNKFx7q54AaABAg,"Last time, Matt drove an M3, its did a 3.6",3 years ago,@BigPeeOfficial,UCOWIFmPNLdAEaJcgSlVt7bg,0,,https://yt3.ggpht.com/eMliI4rnidXXvOAsYoZTjXhSWowMMVSn4ab2c7ug-nPsD2noJrAfRVCwDptIXPVyzDTsw1fqmA=s88-c-k-c0x00ffffff-no-rj,False,False,1656578817.712086,Neutral
UgwJ7XP5bp3V0ykZUwd4AaABAg,Carwhah,3 years ago,@vapeurdepisse,UCExjpycTr9JsmnjGbjfWEHw,0,,https://yt3.ggpht.com/ytc/AIdro_kB-e-3d1p4ytuTR5x3YUZFIAHkxxFZy_2KHFYn2rte76VkJIG-rjHEojN9o8dDu9ogOA=s88-c-k-c0x00ffffff-no-rj,False,False,1656578817.712086,Neutral
UgyoQyILxwKSaLlhZtd4AaABAg,OFFICIALY THE MOST STUPID VIDEO EVER on your channel. 911 is an ICON and NOT COMPARABLE to this Chinese design bmw . SHAME ON YOU 👎,3 years ago,@mikir6489,UCdSMzQDB5rYs2_CMgS17y8Q,0,,https://yt3.ggpht.com/ytc/AIdro_mvGhBv_ZsdPcVO81q3nXQ88H87PpVWdaiXTAe6fGs=s88-c-k-c0x00ffffff-no-rj,False,False,1656578817.719423,Negative
UgyV_pe03j1oQP67RdB4AaABAg,"Matty best of luck to you and the baby!
Keep churning these reviews out, great entertainment this is. Cheers!",3 years ago,@rameezahmed3863,UCHdA1wj4GZE5QmMe6RgnFoA,0,,https://yt3.ggpht.com/ytc/AIdro_nPY8Y1JEQ77KZcioBje-kKKvWOQf0Va9d8dtu0eak=s88-c-k-c0x00ffffff-no-rj,False,False,1656578817.721452,Positive
UgzbhZp3n6fI_FIki1R4AaABAg,the tire noise doesn't bother me on the 911.  The worst part for me is the squeaky brakes.,3 years ago,@Illestrapper,UCD8DO0VqdYm1YJYFrnxNaeg,0,,https://yt3.ggpht.com/ytc/AIdro_lTOh7zeVtdfoGcFcGrpinY_JV0V_2HAYWCP6rMLUU7jd4=s88-c-k-c0x00ffffff-no-rj,False,False,1656578817.721452,Negative
Ugz8pbJJkOnmcqT-cZZ4AaABAg,I made the same type of choice - For baby/people/cargo! I will have a GT3 or TurboS one day!!!!!,3 years ago,@alexdupre109,UC1nz3TopZjkbfNpzjLC8VEw,0,,https://yt3.ggpht.com/ytc/AIdro_mKsa2UvAwa-cLgRsgvXxdwApX_zxK68ZjbSDE5vkc=s88-c-k-c0x00ffffff-no-rj,False,False,1656578817.721452,Neutral
